lat,long,location,count
42.31357,-71.122059,(42.31357000 -71.12205900),1
42.31357526,-71.10048927,(42.31357526 -71.10048927),6
42.31358079,-71.06105488,(42.31358079 -71.06105488),7
42.31358532,-71.07946552,(42.31358532 -71.07946552),18
42.31358712,-71.06303152,(42.31358712 -71.06303152),2
42.31358713,-71.08108336,(42.31358713 -71.08108336),17
42.31359091,-71.05432387,(42.31359091 -71.05432387),110
42.31359796,-71.09039946,(42.31359796 -71.09039946),60
42.3135997,-71.05504482,(42.31359970 -71.05504482),2
42.31361956,-71.10400373,(42.31361956 -71.10400373),3
42.31362006,-71.06994523,(42.31362006 -71.06994523),4
42.31362799,-71.09560307,(42.31362799 -71.09560307),48
42.31363297,-71.0891036,(42.31363297 -71.08910360),30
42.31363409,-71.06778025,(42.31363409 -71.06778025),168
42.31363545,-71.08251322,(42.31363545 -71.08251322),29
42.31364097,-71.11370494,(42.31364097 -71.11370494),2
42.31364183,-71.06316493,(42.31364183 -71.06316493),117
42.31365085,-71.09861394,(42.31365085 -71.09861394),7
42.31365278,-71.07257152,(42.31365278 -71.07257152),9
42.31366395,-71.092029,(42.31366395 -71.09202900),5
42.31366777,-71.08137924,(42.31366777 -71.08137924),3
42.31367007,-71.07310302,(42.31367007 -71.07310302),1
42.3136743,-71.07940993,(42.31367430 -71.07940993),9
42.31367548,-71.07321788,(42.31367548 -71.07321788),11
42.31367578,-71.06209631,(42.31367578 -71.06209631),3
42.31368789,-71.10309769,(42.31368789 -71.10309769),1
42.31368925,-71.0742708,(42.31368925 -71.07427080),93
42.31369016,-71.07696741,(42.31369016 -71.07696741),84
42.31369473,-71.1291285,(42.31369473 -71.12912850),6
42.31369653,-71.06329835,(42.31369653 -71.06329835),2
42.31370136,-71.09551192,(42.31370136 -71.09551192),18
42.31370929,-71.05824482,(42.31370929 -71.05824482),13
42.31371151,-71.05704145,(42.31371151 -71.05704145),18
42.31371714,-71.09819051,(42.31371714 -71.09819051),29
42.31374822,-71.09457727,(42.31374822 -71.09457727),9
42.31375882,-71.10139316,(42.31375882 -71.10139316),3
42.31376943,-71.10084606,(42.31376943 -71.10084606),20
42.31376948,-71.06791511,(42.31376948 -71.06791511),1
42.31377813,-71.12012714,(42.31377813 -71.12012714),1
42.31379003,-71.06534192,(42.31379003 -71.06534192),37
42.31380987,-71.1034581,(42.31380987 -71.10345810),1
42.31381471,-71.08368372,(42.31381471 -71.08368372),24
42.31382663,-71.09903192,(42.31382663 -71.09903192),3
42.31383137,-71.0563766,(42.31383137 -71.05637660),14
42.31383747,-71.07527642,(42.31383747 -71.07527642),5
42.31385824,-71.07929233,(42.31385824 -71.07929233),15
42.31385973,-71.06958522,(42.31385973 -71.06958522),27
42.31386289,-71.10172854,(42.31386289 -71.10172854),4
42.31388656,-71.06378584,(42.31388656 -71.06378584),7
42.31388733,-71.0968344,(42.31388733 -71.09683440),80
42.31388777,-71.06586565,(42.31388777 -71.06586565),17
42.31389139,-71.09438394,(42.31389139 -71.09438394),1
42.31391609,-71.11410571,(42.31391609 -71.11410571),14
42.31392897,-71.10288162,(42.31392897 -71.10288162),12
42.31392955,-71.06022019,(42.31392955 -71.06022019),14
42.31394475,-71.05699272,(42.31394475 -71.05699272),10
42.3139469,-71.07318374,(42.31394690 -71.07318374),9
42.31396145,-71.06685455,(42.31396145 -71.06685455),77
42.31396439,-71.05568327,(42.31396439 -71.05568327),1
42.31396707,-71.10719819,(42.31396707 -71.10719819),4
42.31396775,-71.09178832,(42.31396775 -71.09178832),17
42.31397418,-71.09858375,(42.31397418 -71.09858375),15
42.31397948,-71.0686658,(42.31397948 -71.06866580),22
42.31398981,-71.07584635,(42.31398981 -71.07584635),45
42.31399443,-71.10397926,(42.31399443 -71.10397926),3
42.31399987,-71.08880794,(42.31399987 -71.08880794),13
42.31400294,-71.09424873,(42.31400294 -71.09424873),29
42.31400961,-71.11228844,(42.31400961 -71.11228844),9
42.3140129,-71.08635277,(42.31401290 -71.08635277),52
42.31401813,-71.10602354,(42.31401813 -71.10602354),1
42.314019,-71.06547605,(42.31401900 -71.06547605),6
42.31402419,-71.10676799,(42.31402419 -71.10676799),4
42.31402792,-71.06548234,(42.31402792 -71.06548234),1
42.31402867,-71.10500767,(42.31402867 -71.10500767),15
42.31404391,-71.07917986,(42.31404391 -71.07917986),2
42.31404397,-71.07769816,(42.31404397 -71.07769816),3
42.31404711,-71.11784733,(42.31404711 -71.11784733),17
42.31406507,-71.10236678,(42.31406507 -71.10236678),8
42.31406866,-71.11074981,(42.31406866 -71.11074981),7
42.31407007,-71.08372438,(42.31407007 -71.08372438),5
42.31407167,-71.08010711,(42.31407167 -71.08010711),67
42.31408461,-71.11627929,(42.31408461 -71.11627929),16
42.31408477,-71.09624126,(42.31408477 -71.09624126),66
42.31408519,-71.09998685,(42.31408519 -71.09998685),113
42.31410481,-71.09291975,(42.31410481 -71.09291975),55
42.3141058,-71.07193057,(42.31410580 -71.07193057),23
42.3141078,-71.07525124,(42.31410780 -71.07525124),54
42.31411309,-71.06424014,(42.31411309 -71.06424014),6
42.31414525,-71.0961558,(42.31414525 -71.09615580),1
42.31415874,-71.11410797,(42.31415874 -71.11410797),3
42.31416252,-71.09887308,(42.31416252 -71.09887308),1
42.31417005,-71.10266555,(42.31417005 -71.10266555),3
42.31417332,-71.05988197,(42.31417332 -71.05988197),1
42.31417453,-71.10819005,(42.31417453 -71.10819005),19
42.31417502,-71.07639975,(42.31417502 -71.07639975),6
42.31417607,-71.05850298,(42.31417607 -71.05850298),33
42.31418842,-71.06766371,(42.31418842 -71.06766371),3
42.31419023,-71.05693352,(42.31419023 -71.05693352),18
42.31419844,-71.06941142,(42.31419844 -71.06941142),3
42.31420178,-71.08372397,(42.31420178 -71.08372397),5
42.31420216,-71.05560881,(42.31420216 -71.05560881),2
42.31420573,-71.09134282,(42.31420573 -71.09134282),21
42.31421858,-71.07315368,(42.31421858 -71.07315368),4
42.3142248,-71.07762185,(42.31422480 -71.07762185),2
42.31422654,-71.0989822,(42.31422654 -71.09898220),3
42.31423565,-71.08709162,(42.31423565 -71.08709162),1
42.31423672,-71.10093823,(42.31423672 -71.10093823),11
42.31424363,-71.06258627,(42.31424363 -71.06258627),28
42.31424792,-71.06560782,(42.31424792 -71.06560782),36
42.31424838,-71.07811402,(42.31424838 -71.07811402),3
42.314259,-71.08294947,(42.31425900 -71.08294947),10
42.31426756,-71.09153899,(42.31426756 -71.09153899),13
42.31426769,-71.07383064,(42.31426769 -71.07383064),24
42.31427776,-71.05997267,(42.31427776 -71.05997267),8
42.31428744,-71.07697146,(42.31428744 -71.07697146),22
42.31429557,-71.11879121,(42.31429557 -71.11879121),4
42.31430348,-71.08856593,(42.31430348 -71.08856593),11
42.3143036,-71.07314051,(42.31430360 -71.07314051),1
42.3143047,-71.09391348,(42.31430470 -71.09391348),24
42.31431291,-71.05481059,(42.31431291 -71.05481059),28
42.31431484,-71.07450786,(42.31431484 -71.07450786),2
42.3143167,-71.10309424,(42.31431670 -71.10309424),15
42.31431673,-71.05624422,(42.31431673 -71.05624422),20
42.31432112,-71.07900586,(42.31432112 -71.07900586),49
42.31432666,-71.08166373,(42.31432666 -71.08166373),21
42.31433402,-71.09791405,(42.31433402 -71.09791405),79
42.31433686,-71.10151543,(42.31433686 -71.10151543),20
42.31433704,-71.11494641,(42.31433704 -71.11494641),15
42.3143418,-71.06050395,(42.31434180 -71.06050395),8
42.31434407,-71.07487058,(42.31434407 -71.07487058),57
42.3143645,-71.06932279,(42.31436450 -71.06932279),1
42.31437447,-71.07282876,(42.31437447 -71.07282876),5
42.31437678,-71.11410959,(42.31437678 -71.11410959),17
42.31437858,-71.07523234,(42.31437858 -71.07523234),7
42.31439542,-71.06001561,(42.31439542 -71.06001561),1
42.31439778,-71.09925003,(42.31439778 -71.09925003),26
42.31440549,-71.09670909,(42.31440549 -71.09670909),27
42.31440563,-71.07754554,(42.31440563 -71.07754554),8
42.31441222,-71.0853039,(42.31441222 -71.08530390),70
42.31441264,-71.0697161,(42.31441264 -71.06971610),5
42.31441605,-71.06448504,(42.31441605 -71.06448504),29
42.31442149,-71.08770806,(42.31442149 -71.08770806),31
42.31442428,-71.10640712,(42.31442428 -71.10640712),9
42.31443619,-71.0568779,(42.31443619 -71.05687790),8
42.31444334,-71.05553144,(42.31444334 -71.05553144),1
42.3144484,-71.08993418,(42.31444840 -71.08993418),108
42.3144665,-71.09661461,(42.31446650 -71.09661461),50
42.31447737,-71.09138724,(42.31447737 -71.09138724),15
42.3144796,-71.08364852,(42.31447960 -71.08364852),25
42.31448026,-71.06572765,(42.31448026 -71.06572765),5
42.31448227,-71.1023084,(42.31448227 -71.10230840),4
42.3144904,-71.10067899,(42.31449040 -71.10067899),1
42.31449175,-71.1047873,(42.31449175 -71.10478730),5
42.31449247,-71.08699087,(42.31449247 -71.08699087),13
42.31450958,-71.0600221,(42.31450958 -71.06002210),3
42.31451479,-71.0947082,(42.31451479 -71.09470820),62
42.31452385,-71.10991222,(42.31452385 -71.10991222),10
42.31452421,-71.11851056,(42.31452421 -71.11851056),1
42.31452564,-71.0786808,(42.31452564 -71.07868080),1
42.3145305,-71.069234,(42.31453050 -71.06923400),11
42.31454312,-71.05685393,(42.31454312 -71.05685393),7
42.3145501,-71.07310591,(42.31455010 -71.07310591),4
42.31455146,-71.07172079,(42.31455146 -71.07172079),2
42.31457253,-71.06134854,(42.31457253 -71.06134854),8
42.31457429,-71.08098433,(42.31457429 -71.08098433),1
42.31458709,-71.07078303,(42.31458709 -71.07078303),41
42.31459425,-71.09948283,(42.31459425 -71.09948283),31
42.31459482,-71.11411065,(42.31459482 -71.11411065),13
42.31459832,-71.07883186,(42.31459832 -71.07883186),29
42.3146052,-71.07207475,(42.31460520 -71.07207475),8
42.31460733,-71.0883245,(42.31460733 -71.08832450),21
42.31461606,-71.1119007,(42.31461606 -71.11190070),2
42.31461619,-71.06721024,(42.31461619 -71.06721024),6
42.31462373,-71.06002851,(42.31462373 -71.06002851),34
42.31462973,-71.0926152,(42.31462973 -71.09261520),99
42.3146396,-71.06833221,(42.31463960 -71.06833221),24
42.31465005,-71.05682996,(42.31465005 -71.05682996),8
42.31465095,-71.07448006,(42.31465095 -71.07448006),67
42.31465519,-71.06399837,(42.31465519 -71.06399837),14
42.31465584,-71.06581008,(42.31465584 -71.06581008),24
42.31466062,-71.07623072,(42.31466062 -71.07623072),78
42.3146643,-71.10541876,(42.31466430 -71.10541876),2
42.31468252,-71.07527119,(42.31468252 -71.07527119),23
42.31468849,-71.09843548,(42.31468849 -71.09843548),30
42.31470156,-71.10182776,(42.31470156 -71.10182776),10
42.31471158,-71.07308449,(42.31471158 -71.07308449),3
42.31472025,-71.06654089,(42.31472025 -71.06654089),50
42.31473329,-71.11452131,(42.31473329 -71.11452131),15
42.31473758,-71.10612272,(42.31473758 -71.10612272),1
42.314744,-71.09376484,(42.31474400 -71.09376484),9
42.3147534,-71.08354888,(42.31475340 -71.08354888),9
42.31475867,-71.0646089,(42.31475867 -71.06460890),8
42.31477552,-71.09705119,(42.31477552 -71.09705119),38
42.31478129,-71.10037075,(42.31478129 -71.10037075),7
42.31478234,-71.05680037,(42.31478234 -71.05680037),22
42.31478432,-71.07160997,(42.31478432 -71.07160997),59
42.31479826,-71.05611285,(42.31479826 -71.05611285),42
42.31481749,-71.08141069,(42.31481749 -71.08141069),13
42.31482241,-71.06524172,(42.31482241 -71.06524172),31
42.31483407,-71.09976769,(42.31483407 -71.09976769),9
42.31483549,-71.06587426,(42.31483549 -71.06587426),24
42.31483685,-71.10605022,(42.31483685 -71.10605022),9
42.31484522,-71.07738943,(42.31484522 -71.07738943),54
42.31485532,-71.08097353,(42.31485532 -71.08097353),1
42.31485546,-71.0992241,(42.31485546 -71.09922410),131
42.31487176,-71.11493198,(42.31487176 -71.11493198),2
42.31488579,-71.09720699,(42.31488579 -71.09720699),2
42.31489621,-71.06043028,(42.31489621 -71.06043028),26
42.31490506,-71.07866702,(42.31490506 -71.07866702),32
42.31491463,-71.05677079,(42.31491463 -71.05677079),3
42.3149151,-71.09530289,(42.31491510 -71.09530289),3
42.31492159,-71.05537696,(42.31492159 -71.05537696),6
42.31492726,-71.05995455,(42.31492726 -71.05995455),13
42.31492909,-71.08167824,(42.31492909 -71.08167824),2
42.31493172,-71.08259078,(42.31493172 -71.08259078),10
42.31493506,-71.05834852,(42.31493506 -71.05834852),57
42.31493572,-71.10701604,(42.31493572 -71.10701604),3
42.31494986,-71.10599486,(42.31494986 -71.10599486),3
42.31495305,-71.09371047,(42.31495305 -71.09371047),3
42.31495383,-71.11410163,(42.31495383 -71.11410163),23
42.31495442,-71.08181351,(42.31495442 -71.08181351),2
42.31496145,-71.0895221,(42.31496145 -71.08952210),27
42.31496186,-71.10290506,(42.31496186 -71.10290506),1
42.31497019,-71.11335348,(42.31497019 -71.11335348),4
42.31497598,-71.05423748,(42.31497598 -71.05423748),6
42.3149787,-71.07537598,(42.31497870 -71.07537598),1
42.31498082,-71.10204975,(42.31498082 -71.10204975),8
42.31498564,-71.08194639,(42.31498564 -71.08194639),11
42.31499803,-71.09194485,(42.31499803 -71.09194485),57
42.31499993,-71.1153081,(42.31499993 -71.11530810),34
42.31500277,-71.06593591,(42.31500277 -71.06593591),30
42.31501293,-71.0975669,(42.31501293 -71.09756690),48
42.31502731,-71.05458366,(42.31502731 -71.05458366),3
42.31503085,-71.08344018,(42.31503085 -71.08344018),46
42.31503135,-71.0954756,(42.31503135 -71.09547560),18
42.31504296,-71.11189622,(42.31504296 -71.11189622),8
42.3150434,-71.06463612,(42.31504340 -71.06463612),8
42.31505391,-71.0822333,(42.31505391 -71.08223330),4
42.31505669,-71.07571472,(42.31505669 -71.07571472),7
42.31505773,-71.09091987,(42.31505773 -71.09091987),11
42.31506898,-71.09746579,(42.31506898 -71.09746579),182
42.31506999,-71.1000588,(42.31506999 -71.10005880),3
42.31508092,-71.05281319,(42.31508092 -71.05281319),1
42.31508245,-71.11777973,(42.31508245 -71.11777973),1
42.31508518,-71.08508813,(42.31508518 -71.08508813),113
42.31508904,-71.05383651,(42.31508904 -71.05383651),19
42.31509363,-71.05494154,(42.31509363 -71.05494154),8
42.31509551,-71.09390257,(42.31509551 -71.09390257),13
42.31510215,-71.10258821,(42.31510215 -71.10258821),8
42.31510937,-71.10833779,(42.31510937 -71.10833779),8
42.31511309,-71.08674186,(42.31511309 -71.08674186),6
42.31511488,-71.066295,(42.31511488 -71.06629500),2
42.315116,-71.10965064,(42.31511600 -71.10965064),1
42.31511668,-71.09896537,(42.31511668 -71.09896537),15
42.31511978,-71.06089032,(42.31511978 -71.06089032),2
42.31512218,-71.0825202,(42.31512218 -71.08252020),5
42.3151281,-71.11568422,(42.31512810 -71.11568422),4
42.31513535,-71.0719578,(42.31513535 -71.07195780),16
42.31514179,-71.06704709,(42.31514179 -71.06704709),109
42.31514446,-71.07604941,(42.31514446 -71.07604941),1
42.31515866,-71.05529985,(42.31515866 -71.05529985),1
42.31516186,-71.10634685,(42.31516186 -71.10634685),4
42.31516943,-71.09785028,(42.31516943 -71.09785028),4
42.31517051,-71.1012512,(42.31517051 -71.10125120),35
42.31517406,-71.05671909,(42.31517406 -71.05671909),18
42.31518833,-71.07622532,(42.31518833 -71.07622532),3
42.315193,-71.095594,(42.31519300 -71.09559400),1
42.31519328,-71.0534368,(42.31519328 -71.05343680),11
42.31519665,-71.06678387,(42.31519665 -71.06678387),49
42.31521134,-71.08783592,(42.31521134 -71.08783592),98
42.31521179,-71.07850217,(42.31521179 -71.07850217),1
42.31521397,-71.08292637,(42.31521397 -71.08292637),15
42.31522881,-71.05986361,(42.31522881 -71.05986361),1
42.3152313,-71.10586241,(42.31523130 -71.10586241),2
42.31523737,-71.09596494,(42.31523737 -71.09596494),20
42.31524112,-71.1100307,(42.31524112 -71.11003070),2
42.31524252,-71.06602427,(42.31524252 -71.06602427),2
42.31525065,-71.09772652,(42.31525065 -71.09772652),19
42.31525538,-71.1022823,(42.31525538 -71.10228230),10
42.31525638,-71.10675612,(42.31525638 -71.10675612),1
42.3152619,-71.06118848,(42.31526190 -71.06118848),25
42.31526714,-71.0630687,(42.31526714 -71.06306870),79
42.31527269,-71.10309693,(42.31527269 -71.10309693),6
42.31527777,-71.09361838,(42.31527777 -71.09361838),2
42.31528,-71.05600438,(42.31528000 -71.05600438),12
42.31528286,-71.06221372,(42.31528286 -71.06221372),8
42.31528325,-71.07722518,(42.31528325 -71.07722518),1
42.31528744,-71.08015967,(42.31528744 -71.08015967),47
42.31529032,-71.06423669,(42.31529032 -71.06423669),5
42.31529066,-71.07138201,(42.31529066 -71.07138201),2
42.31529421,-71.09486034,(42.31529421 -71.09486034),121
42.3153083,-71.08333147,(42.31530830 -71.08333147),13
42.31530841,-71.05254002,(42.31530841 -71.05254002),21
42.31531501,-71.06605099,(42.31531501 -71.06605099),10
42.31531528,-71.07544326,(42.31531528 -71.07544326),23
42.31531614,-71.09071957,(42.31531614 -71.09071957),7
42.31532086,-71.10354087,(42.31532086 -71.10354087),11
42.31532445,-71.10427615,(42.31532445 -71.10427615),74
42.31532803,-71.06459759,(42.31532803 -71.06459759),6
42.31533179,-71.08243309,(42.31533179 -71.08243309),15
42.31534255,-71.08331762,(42.31534255 -71.08331762),2
42.31534411,-71.09584709,(42.31534411 -71.09584709),35
42.31534813,-71.08133938,(42.31534813 -71.08133938),6
42.31535276,-71.07304299,(42.31535276 -71.07304299),14
42.31535762,-71.11635593,(42.31535762 -71.11635593),6
42.31536621,-71.07842385,(42.31536621 -71.07842385),2
42.31536624,-71.11041076,(42.31536624 -71.11041076),1
42.31536932,-71.06577412,(42.31536932 -71.06577412),16
42.3153722,-71.06504716,(42.31537220 -71.06504716),18
42.3153768,-71.08330376,(42.31537680 -71.08330376),11
42.31538238,-71.11408395,(42.31538238 -71.11408395),3
42.31538436,-71.09870021,(42.31538436 -71.09870021),225
42.31538816,-71.10239088,(42.31538816 -71.10239088),8
42.31538852,-71.10783395,(42.31538852 -71.10783395),3
42.31539445,-71.06860329,(42.31539445 -71.06860329),27
42.31539974,-71.10578531,(42.31539974 -71.10578531),2
42.31540402,-71.06148663,(42.31540402 -71.06148663),10
42.31541924,-71.06549566,(42.31541924 -71.06549566),1
42.31543528,-71.0566892,(42.31543528 -71.05668920),15
42.31543909,-71.07716338,(42.31543909 -71.07716338),11
42.31544307,-71.059799,(42.31544307 -71.05979900),6
42.31544795,-71.09817611,(42.31544795 -71.09817611),33
42.31545192,-71.11407529,(42.31545192 -71.11407529),4
42.3154557,-71.07808193,(42.31545570 -71.07808193),11
42.31546333,-71.05444093,(42.31546333 -71.05444093),10
42.31547148,-71.08173764,(42.31547148 -71.08173764),16
42.31547979,-71.09126998,(42.31547979 -71.09126998),18
42.31548515,-71.10615496,(42.31548515 -71.10615496),6
42.31549682,-71.11096672,(42.31549682 -71.11096672),10
42.31550475,-71.10051479,(42.31550475 -71.10051479),25
42.31551709,-71.05370235,(42.31551709 -71.05370235),3
42.31551723,-71.06171688,(42.31551723 -71.06171688),10
42.31552062,-71.07834552,(42.31552062 -71.07834552),3
42.31552095,-71.10249947,(42.31552095 -71.10249947),6
42.31552983,-71.09808276,(42.31552983 -71.09808276),4
42.31553312,-71.09519891,(42.31553312 -71.09519891),27
42.31553561,-71.10945644,(42.31553561 -71.10945644),12
42.31553811,-71.10705972,(42.31553811 -71.10705972),1
42.31556301,-71.07125963,(42.31556301 -71.07125963),3
42.31557285,-71.07503393,(42.31557285 -71.07503393),9
42.31558145,-71.0661489,(42.31558145 -71.06614890),10
42.315582,-71.10329333,(42.31558200 -71.10329333),1
42.31558501,-71.0525566,(42.31558501 -71.05255660),1
42.31558613,-71.09399361,(42.31558613 -71.09399361),9
42.31558872,-71.10570161,(42.31558872 -71.10570161),1
42.315626,-71.06195097,(42.31562600 -71.06195097),4
42.31563061,-71.0905755,(42.31563061 -71.09057550),6
