,lat,long,location,count,postal_code
1150,42.26582389,-71.15205431,(42.26582389 -71.15205431),45,02132
1151,42.26585842,-71.1014912,(42.26585842 -71.10149120),1,02126
1152,42.26588852,-71.10751379999999,(42.26588852 -71.10751380),3,02126
1153,42.26590415,-71.16289295,(42.26590415 -71.16289295),1,02132
1154,42.26591508,-71.12106984,(42.26591508 -71.12106984),13,02136
1155,42.26592583,-71.15212794,(42.26592583 -71.15212794),11,02132
1156,42.26593347,-71.11377415,(42.26593347 -71.11377415),15,02136
1157,42.26594545,-71.10027955,(42.26594545 -71.10027955),2,02126
1158,42.26597407,-71.10418666,(42.26597407 -71.10418666),3,02136
1159,42.26597955,-71.12179590000001,(42.26597955 -71.12179590),20,02136
1160,42.26600148,-71.11630411,(42.26600148 -71.11630411),3,02136
1161,42.26603899,-71.11819316,(42.26603899 -71.11819316),6,02136
1162,42.26604479,-71.12758504,(42.26604479 -71.12758504),2,02136
1163,42.266059000000006,-71.151794,(42.26605900 -71.15179400),1,02132
1164,42.26606065,-71.09771253,(42.26606065 -71.09771253),2,02126
1165,42.26609744,-71.10865555,(42.26609744 -71.10865555),5,02126
1166,42.26610052,-71.11008363,(42.26610052 -71.11008363),2,02136
1167,42.266106799999996,-71.09656048,(42.26610680 -71.09656048),8,02126
1168,42.26613696,-71.10447346,(42.26613696 -71.10447346),1,02136
1169,42.26615344,-71.11582538,(42.26615344 -71.11582538),8,02136
1170,42.26615607,-71.10118143,(42.26615607 -71.10118143),11,02126
1171,42.26615832,-71.12944159999999,(42.26615832 -71.12944160),36,02136
1172,42.26617667,-71.11294905,(42.26617667 -71.11294905),9,02136
1173,42.26617852,-71.15959472,(42.26617852 -71.15959472),20,02132
1174,42.266182,-71.151841,(42.26618200 -71.15184100),2,02132
1175,42.266187,-71.1026723,(42.26618700 -71.10267230),4,02136
1176,42.26618911,-71.10059268,(42.26618911 -71.10059268),10,02126
1177,42.26622209,-71.1266884,(42.26622209 -71.12668840),8,02136
1178,42.26623736,-71.16843346,(42.26623736 -71.16843346),86,02132
1179,42.26628086,-71.1195116,(42.26628086 -71.11951160),28,02136
1180,42.26628368,-71.16244128,(42.26628368 -71.16244128),1,02132
1181,42.26629633,-71.11096143,(42.26629633 -71.11096143),8,02136
1182,42.26630876,-71.12465953,(42.26630876 -71.12465953),15,02136
1183,42.26633004,-71.09746447,(42.26633004 -71.09746447),45,02126
1184,42.26633048,-71.11519238,(42.26633048 -71.11519238),2,02136
1185,42.26634159,-71.15147265,(42.26634159 -71.15147265),12,02132
1186,42.26635443,-71.10486973,(42.26635443 -71.10486973),1,02136
1187,42.26635864,-71.09549272,(42.26635864 -71.09549272),21,02126
1188,42.26637292,-71.10366543,(42.26637292 -71.10366543),25,02136
1189,42.26639766,-71.12856702,(42.26639766 -71.12856702),6,02136
1190,42.26642632,-71.11212105,(42.26642632 -71.11212105),7,02136
1191,42.26643568,-71.15155416,(42.26643568 -71.15155416),5,02132
1192,42.26644643,-71.10850678,(42.26644643 -71.10850678),3,02126
1193,42.26644911,-71.10602031,(42.26644911 -71.10602031),18,02136
1194,42.26645449,-71.10087301,(42.26645449 -71.10087301),1,02126
1195,42.26646668,-71.10693548,(42.26646668 -71.10693548),20,02126
1196,42.26647002,-71.16062503,(42.26647002 -71.16062503),1,02132
1197,42.26649016,-71.11462926,(42.26649016 -71.11462926),1,02136
1198,42.26649191,-71.11658735,(42.26649191 -71.11658735),19,02136
1199,42.26649823,-71.1025325,(42.26649823 -71.10253250),1,02126
1200,42.26651467,-71.12550499,(42.26651467 -71.12550499),4,02136
1201,42.26652466,-71.0985532,(42.26652466 -71.09855320),34,02126
1202,42.26653769,-71.09713109,(42.26653769 -71.09713109),5,02126
1203,42.26654054,-71.10913749,(42.26654054 -71.10913749),2,02126
1204,42.26656335,-71.16881883,(42.26656335 -71.16881883),30,02132
1205,42.26657455,-71.10464126,(42.26657455 -71.10464126),3,02136
1206,42.266577000000005,-71.16293495,(42.26657700 -71.16293495),3,02132
1207,42.26657903,-71.10526109999999,(42.26657903 -71.10526110),7,02136
1208,42.26660008,-71.15359963,(42.26660008 -71.15359963),7,02132
1209,42.26660696,-71.11827609999999,(42.26660696 -71.11827610),15,02136
1210,42.26660916,-71.11421209,(42.26660916 -71.11421209),1,02136
1211,42.26663472,-71.09677697,(42.26663472 -71.09677697),19,02126
1212,42.26664674,-71.15244304,(42.26664674 -71.15244304),11,02132
1213,42.26665188,-71.11078277,(42.26665188 -71.11078277),4,02136
1214,42.26668928,-71.09640574,(42.26668928 -71.09640574),2,02126
1215,42.26669996,-71.10196185,(42.26669996 -71.10196185),9,02136
1216,42.26672576,-71.11379656,(42.26672576 -71.11379656),2,02136
1217,42.26672863,-71.10294012,(42.26672863 -71.10294012),21,02126
1218,42.26677135,-71.16035158,(42.26677135 -71.16035158),2,02132
1219,42.26678915,-71.1156162,(42.26678915 -71.11561620),1,02136
1220,42.26679314,-71.11757257,(42.26679314 -71.11757257),3,02136
1221,42.26679454,-71.12766404,(42.26679454 -71.12766404),1,02136
1222,42.26679466,-71.10441278,(42.26679466 -71.10441278),1,02136
1223,42.26681254,-71.09566961,(42.26681254 -71.09566961),60,02126
1224,42.26684236,-71.11338102,(42.26684236 -71.11338102),1,02136
1225,42.26688985,-71.09718932,(42.26688985 -71.09718932),9,02126
1226,42.26689281,-71.10323129999999,(42.26689281 -71.10323130),1,02126
1227,42.26689318,-71.10898767,(42.26689318 -71.10898767),13,02126
1228,42.26693203,-71.11138401,(42.26693203 -71.11138401),18,02136
1229,42.26693979,-71.10645744,(42.26693979 -71.10645744),3,02126
1230,42.26696533,-71.16061183,(42.26696533 -71.16061183),3,02132
1231,42.26697113,-71.10226972,(42.26697113 -71.10226972),9,02126
1232,42.26697229,-71.10595256,(42.26697229 -71.10595256),2,02126
1233,42.26698124,-71.10961691,(42.26698124 -71.10961691),4,02126
1234,42.26698516,-71.12650502,(42.26698516 -71.12650502),3,02136
1235,42.26698584,-71.11290135,(42.26698584 -71.11290135),1,02136
1236,42.26701085,-71.12096171,(42.26701085 -71.12096171),258,02136
1237,42.26701637,-71.10147007,(42.26701637 -71.10147007),7,02136
1238,42.26701695,-71.10481387,(42.26701695 -71.10481387),18,02136
1239,42.2670223,-71.10543282,(42.26702230 -71.10543282),2,02136
1240,42.26704228,-71.16398072,(42.26704228 -71.16398072),15,02132
1241,42.26706254,-71.10722165,(42.26706254 -71.10722165),1,02126
1242,42.26706714,-71.09500032,(42.26706714 -71.09500032),16,02126
1243,42.26709807,-71.15062382,(42.26709807 -71.15062382),7,02132
1244,42.26712381,-71.10804885,(42.26712381 -71.10804885),2,02126
1245,42.26713281,-71.12229178,(42.26713281 -71.12229178),4,02136
1246,42.26713352,-71.11638126,(42.26713352 -71.11638126),4,02136
1247,42.26713531,-71.11236876,(42.26713531 -71.11236876),8,02136
1248,42.26714691,-71.09631094,(42.26714691 -71.09631094),26,02126
1249,42.26716726,-71.15073491,(42.26716726 -71.15073491),32,02132
1250,42.26723809,-71.1120048,(42.26723809 -71.11200480),2,02136
1251,42.26723923,-71.10521496,(42.26723923 -71.10521496),2,02126
1252,42.26724473,-71.10174168,(42.26724473 -71.10174168),9,02126
1253,42.26726416,-71.09461109,(42.26726416 -71.09461109),89,02126
1254,42.26727913,-71.15200487,(42.26727913 -71.15200487),38,02132
1255,42.26728174,-71.09383333,(42.26728174 -71.09383333),7,02126
1256,42.26728848,-71.11589407,(42.26728848 -71.11589407),2,02136
1257,42.26731013,-71.16284289,(42.26731013 -71.16284289),7,02132
1258,42.26733869,-71.11001009,(42.26733869 -71.11001009),3,02126
1259,42.26735874,-71.10283107,(42.26735874 -71.10283107),5,02126
1260,42.26739249,-71.10609586,(42.26739249 -71.10609586),5,02126
1261,42.26742951,-71.10916904,(42.26742951 -71.10916904),9,02136
1262,42.26743777,-71.09683893,(42.26743777 -71.09683893),3,02126
1263,42.26744227,-71.10557635,(42.26744227 -71.10557635),8,02126
1264,42.26745429,-71.1292345,(42.26745429 -71.12923450),1,02136
1265,42.26745446,-71.10681551,(42.26745446 -71.10681551),5,02126
1266,42.26748055,-71.11536973,(42.26748055 -71.11536973),5,02136
1267,42.26749427,-71.11345082,(42.26749427 -71.11345082),4,02136
1268,42.2675093,-71.12573584,(42.26750930 -71.12573584),5,02136
1269,42.267517,-71.094124,(42.26751700 -71.09412400),8,02126
1270,42.26752699,-71.10366396,(42.26752699 -71.10366396),14,02126
1271,42.26753326,-71.09742677,(42.26753326 -71.09742677),1,02126
1272,42.2675628,-71.1297447,(42.26756280 -71.12974470),5,02131
1273,42.267590000000006,-71.094004,(42.26759000 -71.09400400),1,02126
1274,42.26759648,-71.10215037,(42.26759648 -71.10215037),10,02126
1275,42.26761320000001,-71.09848676,(42.26761320 -71.09848676),117,02126
1276,42.267643,-71.150199,(42.26764300 -71.15019900),2,02132
1277,42.26764578,-71.10593726,(42.26764578 -71.10593726),2,02136
1278,42.26765986,-71.16514699999999,(42.26765986 -71.16514700),17,02132
1279,42.26766422,-71.12412359999999,(42.26766422 -71.12412360),2,02136
1280,42.26766922,-71.11160852,(42.26766922 -71.11160852),14,02136
1281,42.26771598,-71.16266487,(42.26771598 -71.16266487),1,02132
1282,42.267716,-71.09370799999999,(42.26771600 -71.09370800),20,02126
1283,42.26771874,-71.11042217,(42.26771874 -71.11042217),5,02136
1284,42.26773524,-71.12711423,(42.26773524 -71.12711423),7,02136
1285,42.26776978,-71.11259736,(42.26776978 -71.11259736),2,02136
1286,42.26777705,-71.13099281,(42.26777705 -71.13099281),24,02136
1287,42.26778948,-71.15003397,(42.26778948 -71.15003397),12,02132
1288,42.26780552,-71.09343791,(42.26780552 -71.09343791),1,02126
1289,42.26783896,-71.10582161,(42.26783896 -71.10582161),3,02126
1290,42.26785332,-71.12405814,(42.26785332 -71.12405814),1,02136
1291,42.26788295,-71.11426287,(42.26788295 -71.11426287),17,02136
1292,42.26788428,-71.10248293,(42.26788428 -71.10248293),4,02126
1293,42.26788791,-71.10067012,(42.26788791 -71.10067012),229,02126
1294,42.2678992,-71.09481862,(42.26789920 -71.09481862),4,02126
1295,42.26791458,-71.16309811,(42.26791458 -71.16309811),3,02132
1296,42.26793341,-71.16589640000001,(42.26793341 -71.16589640),4,02132
1297,42.267936,-71.149869,(42.26793600 -71.14986900),4,02132
1298,42.26794215,-71.12447654,(42.26794215 -71.12447654),4,02136
1299,42.26794928,-71.11626526,(42.26794928 -71.11626526),19,02136
1300,42.26795284,-71.10891712,(42.26795284 -71.10891712),8,02126
1301,42.26795727,-71.10256168,(42.26795727 -71.10256168),4,02126
1302,42.26798088,-71.12491631,(42.26798088 -71.12491631),2,02136
1303,42.26798414,-71.16119385,(42.26798414 -71.16119385),4,02132
1304,42.26799899,-71.11145486,(42.26799899 -71.11145486),2,02136
1305,42.26800328,-71.10778603,(42.26800328 -71.10778603),5,02136
1306,42.26801254,-71.10840517,(42.26801254 -71.10840517),2,02126
1307,42.268024,-71.09301057,(42.26802400 -71.09301057),80,02126
1308,42.26802983,-71.10569888,(42.26802983 -71.10569888),2,02126
1309,42.268036200000004,-71.09484348,(42.26803620 -71.09484348),102,02126
1310,42.26804498,-71.11498383,(42.26804498 -71.11498383),7,02136
1311,42.26804634,-71.10440439,(42.26804634 -71.10440439),10,02126
1312,42.26809427,-71.0990997,(42.26809427 -71.09909970),76,02126
1313,42.26810709,-71.10273623,(42.26810709 -71.10273623),1,02126
1314,42.26810916,-71.12090547,(42.26810916 -71.12090547),2,02136
1315,42.26811846,-71.12635915,(42.26811846 -71.12635915),3,02136
1316,42.268130600000006,-71.14965367,(42.26813060 -71.14965367),11,02132
1317,42.26813536,-71.12148615,(42.26813536 -71.12148615),2,02136
1318,42.26815379999999,-71.09286157,(42.26815380 -71.09286157),3,02126
1319,42.26817397,-71.09387677,(42.26817397 -71.09387677),230,02126
1320,42.2681741,-71.09674508,(42.26817410 -71.09674508),49,02126
1321,42.26819941,-71.12206135,(42.26819941 -71.12206135),1,02136
1322,42.26820198,-71.09367344,(42.26820198 -71.09367344),88,02126
1323,42.26822899,-71.1055245,(42.26822899 -71.10552450),3,02126
1324,42.26823685,-71.10819549,(42.26823685 -71.10819549),1,02126
1325,42.26824071,-71.16226433,(42.26824071 -71.16226433),5,02132
1326,42.26824606,-71.12478102,(42.26824606 -71.12478102),3,02136
1327,42.26824727,-71.11325306,(42.26824727 -71.11325306),6,02136
1328,42.26824853,-71.11067475,(42.26824853 -71.11067475),2,02136
1329,42.26827638,-71.16882393,(42.26827638 -71.16882393),14,02132
1330,42.26830566,-71.10955247,(42.26830566 -71.10955247),27,02136
1331,42.26831357,-71.12774478,(42.26831357 -71.12774478),9,02136
1332,42.26833327,-71.09541448,(42.26833327 -71.09541448),5,02126
1333,42.26834477,-71.15051675,(42.26834477 -71.15051675),34,02132
1334,42.26836539,-71.10303434,(42.26836539 -71.10303434),3,02126
1335,42.26839985,-71.11127345,(42.26839985 -71.11127345),56,02136
1336,42.26840396,-71.11282745,(42.26840396 -71.11282745),3,02136
1337,42.26841961,-71.10533276,(42.26841961 -71.10533276),1,02126
1338,42.26846689,-71.12869578,(42.26846689 -71.12869578),37,02136
1339,42.26847209,-71.11941323,(42.26847209 -71.11941323),56,02136
1340,42.26847387,-71.10315789,(42.26847387 -71.10315789),3,02126
1341,42.26857609,-71.09574826,(42.26857609 -71.09574826),60,02126
1342,42.26859961,-71.12579453,(42.26859961 -71.12579453),3,02136
1343,42.26860149,-71.11517477,(42.26860149 -71.11517477),2,02136
1344,42.268642299999996,-71.09565500000001,(42.26864230 -71.09565500),65,02126
1345,42.26865614,-71.11215892,(42.26865614 -71.11215892),8,02136
1346,42.26866363,-71.10337588,(42.26866363 -71.10337588),10,02126
1347,42.26866684,-71.14904534,(42.26866684 -71.14904534),38,02132
1348,42.26868737,-71.09362221,(42.26868737 -71.09362221),4,02126
1349,42.26869033,-71.16483352,(42.26869033 -71.16483352),1,02132
1350,42.26870136,-71.09467962,(42.26870136 -71.09467962),7,02126
1351,42.26870511,-71.13064529,(42.26870511 -71.13064529),1,02136
1352,42.26870872,-71.16175094,(42.26870872 -71.16175094),16,02132
1353,42.26871441,-71.09221139,(42.26871441 -71.09221139),122,02126
1354,42.26875936,-71.17131805,(42.26875936 -71.17131805),1,02132
1355,42.26878052,-71.11295756,(42.26878052 -71.11295756),2,02136
1356,42.26878567,-71.11408859,(42.26878567 -71.11408859),8,02136
1357,42.26879855,-71.09090689,(42.26879855 -71.09090689),1,02126
1358,42.26880785,-71.11042949,(42.26880785 -71.11042949),5,02126
1359,42.26881768,-71.10651917,(42.26881768 -71.10651917),33,02126
1360,42.26883211,-71.16523508,(42.26883211 -71.16523508),1,02132
1361,42.26884949,-71.12690978,(42.26884949 -71.12690978),14,02136
1362,42.26885344,-71.10359379,(42.26885344 -71.10359379),1,02126
1363,42.26886603,-71.16693898,(42.26886603 -71.16693898),4,02132
1364,42.26886966,-71.11802566,(42.26886966 -71.11802566),57,02136
1365,42.26887156,-71.11683712,(42.26887156 -71.11683712),8,02136
1366,42.26888613,-71.09616175,(42.26888613 -71.09616175),6,02126
1367,42.26889666,-71.1081375,(42.26889666 -71.10813750),25,02126
1368,42.26892366,-71.10367383,(42.26892366 -71.10367383),1,02126
1369,42.26893455,-71.10941865,(42.26893455 -71.10941865),13,02126
1370,42.26893891,-71.10477517,(42.26893891 -71.10477517),25,02126
1371,42.26894762,-71.09608344,(42.26894762 -71.09608344),40,02126
1372,42.26897529,-71.17183138,(42.26897529 -71.17183138),10,02132
1373,42.26899387,-71.10375387,(42.26899387 -71.10375387),1,02126
1374,42.26901139,-71.09617666,(42.26901139 -71.09617666),4,02126
1375,42.269012,-71.148658,(42.26901200 -71.14865800),1,02132
1376,42.26903527,-71.17143892,(42.26903527 -71.17143892),1,02132
1377,42.26904349,-71.16631361,(42.26904349 -71.16631361),2,02132
1378,42.26909027,-71.15012366,(42.26909027 -71.15012366),4,02132
1379,42.26909851,-71.09361458,(42.26909851 -71.09361458),98,02126
1380,42.26911567,-71.09647122,(42.26911567 -71.09647122),8,02126
1381,42.269130100000005,-71.12885043,(42.26913010 -71.12885043),8,02136
1382,42.26914593,-71.10146112,(42.26914593 -71.10146112),28,02126
1383,42.26915943,-71.11307269,(42.26915943 -71.11307269),1,02136
1384,42.26917932,-71.09639734,(42.26917932 -71.09639734),7,02126
1385,42.26918248,-71.14845197,(42.26918248 -71.14845197),25,02132
1386,42.26922278,-71.09384023,(42.26922278 -71.09384023),125,02126
1387,42.26922388,-71.12085347,(42.26922388 -71.12085347),90,02136
1388,42.26927333,-71.10404695,(42.26927333 -71.10404695),22,02126
1389,42.26927499,-71.11664279,(42.26927499 -71.11664279),2,02136
1390,42.26927803,-71.17039784,(42.26927803 -71.17039784),1,02132
1391,42.26928585,-71.16845696,(42.26928585 -71.16845696),1,02132
1392,42.26929195,-71.17110585,(42.26929195 -71.17110585),1,02132
1393,42.26932098,-71.17204938,(42.26932098 -71.17204938),133,02132
1394,42.26933271,-71.11082391,(42.26933271 -71.11082391),6,02126
1395,42.26939013,-71.17150139,(42.26939013 -71.17150139),3,02132
1396,42.26939215,-71.09684342,(42.26939215 -71.09684342),5,02126
1397,42.26941355,-71.16317298,(42.26941355 -71.16317298),23,02132
1398,42.26941915,-71.11718446,(42.26941915 -71.11718446),2,02136
1399,42.26948025,-71.10613588,(42.26948025 -71.10613588),14,02126
1400,42.26948370000001,-71.1619872,(42.26948370 -71.16198720),14,02132
1401,42.26950369,-71.10228582,(42.26950369 -71.10228582),45,02126
1402,42.26953112,-71.10437399,(42.26953112 -71.10437399),2,02126
1403,42.26954392,-71.14829392,(42.26954392 -71.14829392),10,02132
1404,42.26954862,-71.17077278,(42.26954862 -71.17077278),1,02132
1405,42.26955726,-71.12179039,(42.26955726 -71.12179039),18,02136
1406,42.26956689,-71.09075049,(42.26956689 -71.09075049),223,02126
1407,42.26961015,-71.10801487,(42.26961015 -71.10801487),2,02126
1408,42.26962051,-71.16954796,(42.26962051 -71.16954796),7,02132
1409,42.26962952,-71.09716334,(42.26962952 -71.09716334),15,02126
1410,42.26965224,-71.11172478,(42.26965224 -71.11172478),15,02136
1411,42.26968559,-71.0834548,(42.26968559 -71.08345480),2,02126
1412,42.269709399999996,-71.1638444,(42.26970940 -71.16384440),12,02132
1413,42.26972611,-71.10523394,(42.26972611 -71.10523394),3,02136
1414,42.26974781,-71.1281618,(42.26974781 -71.12816180),1,02136
1415,42.26977132,-71.12902378,(42.26977132 -71.12902378),2,02136
1416,42.26978664,-71.10466422,(42.26978664 -71.10466422),4,02126
1417,42.26979291,-71.17045603,(42.26979291 -71.17045603),2,02132
1418,42.26979464,-71.10840214,(42.26979464 -71.10840214),1,02126
1419,42.26982201,-71.13006583,(42.26982201 -71.13006583),1,02131
1420,42.26982567,-71.11699322,(42.26982567 -71.11699322),10,02136
1421,42.26983458,-71.10003437,(42.26983458 -71.10003437),64,02126
1422,42.26983925,-71.09665815,(42.26983925 -71.09665815),1,02126
1423,42.26984836,-71.09532394,(42.26984836 -71.09532394),59,02126
1424,42.26985713,-71.10303251,(42.26985713 -71.10303251),10,02126
1425,42.26985916,-71.09346353,(42.26985916 -71.09346353),48,02126
1426,42.26986541,-71.08263054,(42.26986541 -71.08263054),6,02126
1427,42.26986628,-71.1105063,(42.26986628 -71.11050630),6,02136
1428,42.26988893,-71.13213509999999,(42.26988893 -71.13213510),7,02131
1429,42.26989589,-71.10413576,(42.26989589 -71.10413576),50,02126
1430,42.26993218,-71.09750969,(42.26993218 -71.09750969),2,02126
1431,42.26994732,-71.09380308,(42.26994732 -71.09380308),188,02126
1432,42.26995362,-71.09006602,(42.26995362 -71.09006602),17,02126
1433,42.26995987,-71.14970869,(42.26995987 -71.14970869),18,02132
1434,42.26996769,-71.10875334,(42.26996769 -71.10875334),5,02126
